id	title	review1	review2	review3
412	64	24	17.0	
413	194	301	23.0	
414	27	86	97.0	
415	13	183	60.0	
416	87	68	195.0	
417	16	82	106.0	
418	104	195	178.0	
419	136	103	32.0	
420	85	136	98.0	
421	42	39	40.0	
422	64	253	9.0	
423	47	75	141.0	
424	19	195	204.0	
425	9	25	347.0	
426	3	1261	699.0	
427	10	37	22.0	
428	3	120	191.0	
429	55	61	1.0	
430	284	24	1.0	
431	56	74	73.0	42.0
432	305	265	7.0	
433	48	89	79.0	
434	17	170	86.0	
435	2	48	51.0	
436	284	388	7.0	
437	6	78	21.0	
438	158	13	139.0	
439	45	15	30.0	
440	112	23	244.0	
441	98	48		
442	110	5	101.0	
443	2	57	80.0	
444	10	68	1.0	
445	26	120	50.0	
446	133	360	23.0	
447	30	193	5.0	
448	121	181	157.0	
449	239	5	56.0	
450	126	191	422.0	
451	28	288	6.0	
452	93	65	124.0	
453	10	55	90.0	
454	169	69	6.0	
455	55	79	147.0	
456	205	107	546.0	86.0
457	57	63	4.0	
458	111	145	36.0	
459	12	207	53.0	
460	26	109	32.0	
461	447	40	77.0	
462	2	106	81.0	238.0
463	127	16	34.0	
464	64	3	75.0	
465	379	26	65.0	
466	226	45	191.0	
467	45	292	392.0	22.0
468	96	55	71.0	
469	25	175	11.0	
470	189	14	115.0	
471	555	66	18.0	40.0
472	176	68	185.0	
473	137	94	60.0	
474	29	26	259.0	
475	190	62	161.0	
476	20	149	79.0	
477	14	455	180.0	
478	66	99	164.0	
479	140	33	194.0	
480	6	64	47.0	
481	409	208	70.0	
482	51	57	13.0	
483	141	25	73.0	
484	32	20	63.0	
485	58	10	81.0	
486	269	159	1106.0	
487	120	202	5.0	
489	22	55	153.0	
490	44	3	85.0	
491	5	75	117.0	
492	83	274	182.0	
493	600	145	86.0	
494	61	31	129.0	
495	59	13	66.0	
496	72	12	215.0	
497	164	43	93.0	
498	12	114	43.0	
499	26	323	53.0	32.0
500	152	76	62.0	
501	111	35	129.0	
502	104	356	64.0	
503	29	126	34.0	
504	71	25	80.0	
505	91	73	39.0	
506	129	67	118.0	
507	20	67		
508	70	24	173.0	
509	51	22	218.0	
510	332	86	93.0	
511	78	6	258.0	
512	55	195	18.0	
513	127	33	39.0	
514	100	58	48.0	
515	34	99	84.0	
516	193	386	162.0	
517	371	297	4.0	
518	64	75	1.0	
519	34	32	497.0	
520	17	41	216.0	
521	19	172	65.0	
522	57	192	159.0	
523	55	48	10.0	
524	66	50		
525	248	36	301.0	3.0
526	78	32	24.0	
527	73	23	341.0	
528	66	101	147.0	
529	458	7	107.0	
530	233	56	158.0	
531	40	93	121.0	
532	218	128	115.0	
533	120	7	37.0	
534	4	54	115.0	
535	423	37	6.0	
536	133	370	127.0	
537	105	54	264.0	
538	15	102	41.0	
539	92	9	16.0	
540	143	479	28.0	
541	216	203	531.0	
542	23	79	185.0	
543	2	200	26.0	
544	44	3	68.0	
545	126	135	605.0	40.0
546	120	175	145.0	
547	51	50	173.0	
